PERIODO,ESTU_CONSECUTIVO,ESTU_TIPODOCUMENTO,ESTU_PAIS_RESIDE,ESTU_COD_RESIDE_DEPTO,ESTU_DEPTO_RESIDE,ESTU_COD_RESIDE_MCPIO,ESTU_MCPIO_RESIDE,ESTU_CODDANE_COLE_TERMINO,ESTU_COD_COLE_MCPIO_TERMINO,ESTU_COD_DEPTO_PRESENTACION,INST_COD_INSTITUCION,INST_NOMBRE_INSTITUCION,INST_CARACTER_ACADEMICO,ESTU_NUCLEO_PREGRADO,ESTU_INST_DEPARTAMENTO,ESTU_INST_CODMUNICIPIO,ESTU_INST_MUNICIPIO,ESTU_PRGM_ACADEMICO,ESTU_PRGM_DEPARTAMENTO,ESTU_PRGM_CODMUNICIPIO,ESTU_PRGM_MUNICIPIO,ESTU_NIVEL_PRGM_ACADEMICO,ESTU_METODO_PRGM,ESTU_VALORMATRICULAUNIVERSIDAD,ESTU_DEPTO_PRESENTACION,ESTU_COD_MCPIO_PRESENTACION,ESTU_MCPIO_PRESENTACION,ESTU_PAGOMATRICULABECA,ESTU_PAGOMATRICULACREDITO,ESTU_HORASSEMANATRABAJA,ESTU_SNIES_PRGMACADEMICO,ESTU_PRIVADO_LIBERTAD,ESTU_NACIONALIDAD,ESTU_ESTUDIANTE,ESTU_GENERO,ESTU_COLE_TERMINO,ESTU_PAGOMATRICULAPADRES,ESTU_ESTADOINVESTIGACION,ESTU_FECHANACIMIENTO,ESTU_PAGOMATRICULAPROPIO,ESTU_TIPODOCUMENTOSB11,FAMI_EDUCACIONPADRE,FAMI_TIENEAUTOMOVIL,FAMI_TIENELAVADORA,FAMI_ESTRATOVIVIENDA,FAMI_TIENECOMPUTADOR,FAMI_TIENEINTERNET,FAMI_EDUCACIONMADRE,INST_ORIGEN,MOD_RAZONA_CUANTITAT_PUNT,MOD_COMUNI_ESCRITA_PUNT,MOD_COMUNI_ESCRITA_DESEM,MOD_INGLES_DESEM,MOD_LECTURA_CRITICA_PUNT,MOD_INGLES_PUNT,MOD_COMPETEN_CIUDADA_PUNT
20183,EK201830187460,CC,COLOMBIA,05,ANTIOQUIA,05266,ENVIGADO,105002000161,05002,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,CONTADURÍA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,CONTADURIA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05360,ITAGÜÍ,Si,Si,Más de 30 horas,2540,N,COLOMBIA,ESTUDIANTE,F,I. E. ESCUELA NORMAL SUPERIOR DE ABEJORRAL,No,PUBLICAR,11/01/1974,Si,CC,Primaria incompleta,Si,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,156,95,1,A1,141,129,150
20183,EK201830013084,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001003441,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA CIVIL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA CIVIL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05631,SABANETA,No,Si,0,3689,N,COLOMBIA,ESTUDIANTE,M,INST TEC IND PASCUAL BRAVO,No,PUBLICAR,24/11/1997,No,TI,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,221,197,4,B1,189,184,182
20195,EK201950230005,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,305212000871,05212,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"COMUNICACIÓN SOCIAL, PERIODISMO Y AFINES",ANTIOQUIA,05001,MEDELLÍN,COMUNICACION AUDIOVISUAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Entre 11 y 20 horas,55167,N,COLOMBIA,ESTUDIANTE,F,8923,Si,PUBLICAR,14/12/1998,No,TI,Primaria incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,131,178,3,A2,139,147,132
20195,EK201950178732,CC,COLOMBIA,05,ANTIOQUIA,05631,SABANETA,305360800003,05360,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"COMUNICACIÓN SOCIAL, PERIODISMO Y AFINES",ANTIOQUIA,05001,MEDELLÍN,COMUNICACION AUDIOVISUAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05631,SABANETA,No,No,Más de 30 horas,55167,N,COLOMBIA,ESTUDIANTE,M,114307,No,PUBLICAR,05/10/1996,Si,TI,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,153,134,2,A1,182,135,184
20195,EK201950177503,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,320011001402,20011,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"COMUNICACIÓN SOCIAL, PERIODISMO Y AFINES",ANTIOQUIA,05001,MEDELLÍN,COMUNICACION AUDIOVISUAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Entre 11 y 20 horas,55167,N,COLOMBIA,ESTUDIANTE,F,18538,Si,PUBLICAR,29/10/1997,No,TI,Educación profesional completa,No,Si,Estrato 3,Si,Si,Educación profesional completa,OFICIAL DEPARTAMENTAL,185,145,2,B1,196,191,198
20203,EK202030141157,CC,COLOMBIA,05,ANTIOQUIA,05088,BELLO,,,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,EDUCACIÓN,ANTIOQUIA,05001,MEDELLÍN,"LICENCIATURA EN EDUCACION BASICA ENFASIS EN EDUCACION FISICA, RECREACION Y DEPORTE",ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,No pagó matrícula,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Entre 11 y 20 horas,3801,N,COLOMBIA,ESTUDIANTE,M,,Si,PUBLICAR,27/08/1996,No,TI,Secundaria (Bachillerato) completa,Si,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,144,63,1,A1,140,124,156
20203,EK202030094887,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001002356,05001,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA INFORMATICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Más de 30 horas,3348,N,COLOMBIA,ESTUDIANTE,F,INST EDUC GABRIEL GARCIA MARQUEZ,No,PUBLICAR,21/02/1999,Si,TI,Primaria incompleta,No,Si,Estrato 3,No,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,213,135,2,B1,177,189,180
20203,EK202030151216,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,,,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA EN HIGIENE Y SEGURIDAD OCUPACIONAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Más de 30 horas,3347,N,COLOMBIA,ESTUDIANTE,F,,No,PUBLICAR,26/07/1989,Si,TI,Primaria completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica incompleta,OFICIAL DEPARTAMENTAL,155,146,2,A2,140,148,166
20212,EK202120276302,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105887000600,05887,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,CONTADURÍA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,CONTADURIA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Más de 30 horas,2540,N,COLOMBIA,ESTUDIANTE,F,LICEO SAN LUIS,No,PUBLICAR,15/05/1989,Si,TI,Primaria incompleta,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,166,139,2,A2,152,144,170
20212,EK202120091230,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,305001004501,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"COMUNICACIÓN SOCIAL, PERIODISMO Y AFINES",ANTIOQUIA,05001,MEDELLÍN,COMUNICACION AUDIOVISUAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 1 millón y menos de 2.5 millones,ANTIOQUIA,05001,MEDELLÍN,No,No,Menos de 10 horas,55167,N,COLOMBIA,ESTUDIANTE,M,COL SAGRADOS CORAZONES,Si,PUBLICAR,06/09/1999,No,TI,Secundaria (Bachillerato) incompleta,No,,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,151,165,3,B1,185,182,181
20212,EK202120073774,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001008389,05001,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA INFORMATICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Más de 30 horas,3348,N,COLOMBIA,ESTUDIANTE,M,INST EDUC LORETO-GABRIELA GOMEZ CARVAJAL,No,PUBLICAR,02/06/1996,Si,TI,Técnica o tecnológica completa,Si,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,183,103,1,B1,150,182,172
20183,EK201830024031,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,120011000024,20011,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA EN HIGIENE Y SEGURIDAD OCUPACIONAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Menos de 10 horas,3347,N,COLOMBIA,ESTUDIANTE,F,INSTITUCION EDUCATIVA GUILLERMO LEON VALENCIA,Si,PUBLICAR,18/02/1994,No,TI,Secundaria (Bachillerato) incompleta,No,Si,Estrato 1,Si,Si,Primaria incompleta,OFICIAL DEPARTAMENTAL,148,152,3,A2,129,148,131
20183,EK201830169477,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001000841,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA EN HIGIENE Y SEGURIDAD OCUPACIONAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Más de 30 horas,3347,N,COLOMBIA,ESTUDIANTE,F,INST EDUC JESUS MARIA - EL ROSAL,Si,PUBLICAR,08/03/1997,No,TI,No sabe,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,190,189,4,A2,191,158,145
20183,EK201830086465,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105154001880,05154,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,CONTADURÍA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,CONTADURIA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Más de 30 horas,2540,N,COLOMBIA,ESTUDIANTE,F,COLEGIO DIVINO NIÑO,Si,PUBLICAR,02/06/1988,Si,TI,Educación profesional completa,No,No,Estrato 4,Si,Si,Educación profesional completa,OFICIAL DEPARTAMENTAL,159,184,4,A2,170,159,186
20183,EK201830187483,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001013340,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,CONTADURÍA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,CONTADURIA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05631,SABANETA,No,No,Más de 30 horas,2540,N,COLOMBIA,ESTUDIANTE,M,INST EDUC INEM JOSE FELIX DE RESTREPO,No,PUBLICAR,28/07/1979,Si,,Ninguno,Si,Si,Estrato 4,Si,Si,Ninguno,OFICIAL DEPARTAMENTAL,181,120,2,B1,149,187,167
20183,EK201830119882,CC,COLOMBIA,05,ANTIOQUIA,05088,BELLO,105001013340,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,CONTADURÍA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,CONTADURIA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05088,BELLO,No,No,Más de 30 horas,2540,N,COLOMBIA,ESTUDIANTE,F,INST EDUC INEM JOSE FELIX DE RESTREPO,No,PUBLICAR,30/04/1996,Si,TI,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,145,174,3,A2,115,159,136
20195,EK201950353381,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105138000121,05138,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA DE PRODUCTIVIDAD Y CALIDAD,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Menos de 10 horas,2937,N,COLOMBIA,ESTUDIANTE,M,8684,Si,PUBLICAR,28/12/1993,No,CC,Primaria incompleta,No,Si,Estrato 2,Si,Si,Educación profesional completa,OFICIAL DEPARTAMENTAL,141,133,2,A2,129,146,106
20195,EK201950181349,CC,COLOMBIA,05,ANTIOQUIA,05615,RIONEGRO,205615000427,05615,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA DE PRODUCTIVIDAD Y CALIDAD,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05615,RIONEGRO,No,No,Más de 30 horas,2937,N,COLOMBIA,ESTUDIANTE,M,18920,Si,PUBLICAR,11/01/1992,No,TI,Primaria incompleta,Si,Si,Estrato 3,Si,Si,Primaria completa,OFICIAL DEPARTAMENTAL,150,140,2,A1,115,126,126
20195,EK201950123691,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001005410,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,EDUCACIÓN,ANTIOQUIA,05001,MEDELLÍN,"LICENCIATURA EN EDUCACION BASICA ENFASIS EN EDUCACION FISICA, RECREACION Y DEPORTE",ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Más de 30 horas,3801,N,COLOMBIA,ESTUDIANTE,M,1979,Si,PUBLICAR,14/08/1997,No,TI,Técnica o tecnológica completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,163,175,3,A1,158,131,170
20195,EK201950090735,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105034000014,05034,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"DEPORTES, EDUCACIÓN FÍSICA Y RECREACIÓN",ANTIOQUIA,05001,MEDELLÍN,PROFESIONAL EN DEPORTE,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,Si,No,0,3729,N,COLOMBIA,ESTUDIANTE,M,9155,No,PUBLICAR,20/09/1993,No,CC,Primaria incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,132,96,1,A2,168,159,181
20195,EK201950273244,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105172000220,05172,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA INFORMATICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,Si,No,0,3348,N,COLOMBIA,ESTUDIANTE,M,23560,Si,PUBLICAR,13/06/1995,No,TI,Técnica o tecnológica completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,156,114,1,A2,135,152,147
20195,EK201950298148,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105364000401,05364,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"DEPORTES, EDUCACIÓN FÍSICA Y RECREACIÓN",ANTIOQUIA,05001,MEDELLÍN,PROFESIONAL EN DEPORTE,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Entre 21 y 30 horas,3729,N,COLOMBIA,ESTUDIANTE,M,23610,Si,PUBLICAR,16/11/1994,No,TI,Secundaria (Bachillerato) incompleta,No,Si,,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,169,114,1,A2,152,147,89
20203,EK202030276552,CC,COLOMBIA,05,ANTIOQUIA,05266,ENVIGADO,305266000541,05266,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA AGRONÓMICA, PECUARIA Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA AGROPECUARIA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Menos de 500 mil,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Más de 30 horas,5243,N,COLOMBIA,ESTUDIANTE,M,COLEGIO LA SALLE ENVIGADO,No,PUBLICAR,10/10/1994,Si,TI,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,153,124,2,A1,176,143,170
20203,EK202030111990,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,305001003963,05001,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"DEPORTES, EDUCACIÓN FÍSICA Y RECREACIÓN",ANTIOQUIA,05001,MEDELLÍN,PROFESIONAL EN DEPORTE,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Menos de 10 horas,3729,N,COLOMBIA,ESTUDIANTE,M,LIC SALAZAR Y HERRERA,Si,PUBLICAR,11/07/1999,No,TI,Secundaria (Bachillerato) completa,Si,Si,Estrato 4,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,198,102,1,B1,208,190,192
20203,EK202030166490,CC,COLOMBIA,05,ANTIOQUIA,05631,SABANETA,305266000052,05266,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA AGRONÓMICA, PECUARIA Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA AGROPECUARIA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Entre 11 y 20 horas,5243,N,COLOMBIA,ESTUDIANTE,M,UNIDAD EDUCATIVA SAN MARCOS,Si,PUBLICAR,05/01/1995,No,CC,Educación profesional completa,Si,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,197,153,3,A2,147,162,165
20203,EK202030141925,CC,COLOMBIA,05,ANTIOQUIA,05212,COPACABANA,,,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,EDUCACIÓN,ANTIOQUIA,05001,MEDELLÍN,"LICENCIATURA EN EDUCACION BASICA ENFASIS EN EDUCACION FISICA, RECREACION Y DEPORTE",ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Entre 11 y 20 horas,3801,N,COLOMBIA,ESTUDIANTE,F,,Si,PUBLICAR,30/07/1995,Si,CC,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,131,100,1,A2,136,151,161
20203,EK202030118403,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,,,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA DE PRODUCTIVIDAD Y CALIDAD,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Entre 21 y 30 horas,2937,N,COLOMBIA,ESTUDIANTE,F,,Si,PUBLICAR,03/03/1998,No,TI,Educación profesional completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,157,94,1,B1,139,177,171
20203,EK202030108296,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,305001004200,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"DEPORTES, EDUCACIÓN FÍSICA Y RECREACIÓN",ANTIOQUIA,05001,MEDELLÍN,PROFESIONAL EN DEPORTE,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Menos de 10 horas,3729,N,COLOMBIA,ESTUDIANTE,M,COL CALASANZ,Si,PUBLICAR,09/09/1993,No,CC,Educación profesional incompleta,No,Si,Estrato 4,Si,Si,Educación profesional completa,OFICIAL DEPARTAMENTAL,141,147,2,B1,131,184,134
20212,EK202120272923,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,,,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,CONTADURÍA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,CONTADURIA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,Si,No,Entre 21 y 30 horas,2540,N,COLOMBIA,ESTUDIANTE,F,,No,PUBLICAR,04/01/1999,Si,TI,Primaria incompleta,No,No,Estrato 2,Si,Si,Primaria completa,OFICIAL DEPARTAMENTAL,126,174,3,A2,110,144,134
20212,EK202120085010,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001013633,05001,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"COMUNICACIÓN SOCIAL, PERIODISMO Y AFINES",ANTIOQUIA,05001,MEDELLÍN,COMUNICACION AUDIOVISUAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 1 millón y menos de 2.5 millones,BOGOTÁ,11001,BOGOTÁ D.C.,No,Si,0,55167,N,COLOMBIA,ESTUDIANTE,M,INSTITUCION EDUCATIVA LOMA HERMOSA,No,PUBLICAR,08/12/1999,No,TI,Primaria incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,127,88,1,A2,166,160,176
